"genet","tank","date","avg_size","sd_size","avg_biomass_g","sd_biomass_g","n_polyps_sampler","samplers"
"E",13,2024-01-05,3.81739130434783,1.04908517773579,0.0165210891304348,0.0041103598696881,11.5,2
"E",13,2024-01-12,3.77083333333333,0.952702390031447,0.01573289375,0.00414109236243925,12,2
"E",13,2024-01-19,3.6875,1.19673758655097,0.0164393708333333,0.0056184013411564,12,2
"E",13,2024-01-26,3.72727272727273,1.09658320002986,0.0156556227272727,0.00467970002647522,11,2
"E",13,2024-02-02,3.58260869565217,0.875672274522352,0.0146131673913043,0.00341547866560386,11.5,2
"E",13,2024-02-09,3.5195652173913,0.946483448283379,0.0149286532608696,0.00427310070469448,11.5,2
"E",14,2023-10-06,6.92777777777778,2.07605930122967,0.0716068583333333,0.0424729201339068,21,3
"E",14,2023-10-13,6.56388888888889,1.7946155328217,0.0604327708333333,0.0324952562614739,24,3
"E",14,2023-10-20,5.88076923076923,1.99764944828926,0.0484390615384615,0.0389093522616923,26,1
"E",14,2023-10-27,5.37142857142857,1.5105293250046,0.0354204357142857,0.0270501682775638,28,2
"E",14,2023-11-03,5.05471698113208,1.34724636807093,0.029564579245283,0.0174237832817783,26.5,2
"E",14,2023-11-10,4.75181818181818,1.51116528450649,0.0268803422727273,0.015611731273585,27.5,2
"E",14,2023-11-17,4.70818181818182,1.36503733982479,0.024971325,0.0124090971021459,27.5,2
"E",14,2023-11-24,4.35,1.42812209221774,0.0216652231481482,0.0111194742060349,27,2
"E",14,2023-12-01,4.23090909090909,1.38509400565584,0.0204110572727273,0.00988177287989979,27.5,2
"E",14,2023-12-08,3.91224489795918,1.23649532214025,0.017300306122449,0.0076225162461777,24.5,2
"E",14,2023-12-15,3.73928571428571,1.03818862844244,0.0152736196428571,0.00505520933743809,21,2
"E",14,2023-12-22,3.42926829268293,1.01537413950709,0.0146943512195122,0.00469863699173079,20.5,2
"E",14,2023-12-29,3.56219512195122,0.987407160055566,0.0154479420731707,0.0059452895910214,20.5,2
"E",14,2024-01-05,3.30789473684211,0.898587361061116,0.0140687039473684,0.00453991774837187,19,3
"E",14,2024-01-12,3.43706896551724,0.78922418398938,0.0136680668103448,0.00329783729096902,19.3333333333333,3
"E",14,2024-01-19,3.325,0.840992810648834,0.0139426191666667,0.00339203735153725,20,3
"E",14,2024-01-26,3.19754098360656,0.85110167932768,0.0136776528688525,0.00285517382716264,20.3333333333333,3
"E",14,2024-02-02,3.46833333333333,0.842663178555345,0.0139288075,0.00304073559316635,20,3
"E",14,2024-02-09,3.16083333333333,0.736365801648566,0.0131811179166667,0.00282697094571283,20,3
"E",15,2023-10-06,6.57,1.99213200568074,0.062926275,0.0421144322809618,23.3333333333333,3
"E",15,2023-10-13,6.52364864864865,1.80352494938645,0.0591723949324324,0.0310048568875153,24.6666666666667,3
"E",15,2023-10-20,5.30380434782609,1.59522397995094,0.0361045758152174,0.0269557570272438,30.6666666666667,3
"E",15,2023-10-27,4.99333333333333,1.26493756332324,0.0287452372222222,0.0137511393441278,30,3
"E",15,2023-11-03,4.68882978723404,1.14248659888276,0.024292957712766,0.0124557829679594,31.3333333333333,3
"E",15,2023-11-10,4.49510869565217,1.41221369810107,0.0236530051630435,0.0164630197729383,30.6666666666667,3
"E",15,2023-11-17,4.26833333333333,1.19675889116205,0.0209356086111111,0.0107037599546219,30,3
"E",15,2023-11-24,4.04775280898876,1.25523559164357,0.0196392176966292,0.0100185040424866,29.6666666666667,3
"E",15,2023-12-01,3.91777777777778,1.13364767247742,0.0181687844444444,0.00826418065413756,30,3
"E",15,2023-12-08,3.95454545454545,1.09347983888643,0.0181228863636364,0.00812881303214709,25.6666666666667,3
"E",15,2023-12-15,3.6719298245614,1.02236138008632,0.0161063403508772,0.00543537189975582,19,3
"E",15,2023-12-22,3.68839285714286,1.04878699008862,0.0162462879464286,0.00602478757655894,18.6666666666667,3
"E",15,2023-12-29,3.50267857142857,0.850591719999245,0.0146036888392857,0.00382531222011212,18.6666666666667,3
"E",15,2024-01-05,3.55087719298246,0.924900914476319,0.0152315438596491,0.00512037761684319,19,3
"E",15,2024-01-12,3.54444444444444,0.816000427585252,0.0143923583333333,0.00414349544260367,18,3
"E",15,2024-01-19,3.49912280701754,0.951244700568782,0.0147755171052632,0.00417179966470546,19,3
"E",15,2024-01-26,3.24473684210526,0.998857055269039,0.0141460837719298,0.00434332611120953,19,3
"E",15,2024-02-02,3.41228070175439,1.01851360992703,0.0146804394736842,0.00343173850544166,19,3
"E",15,2024-02-09,3.37272727272727,0.777305282961012,0.0137052454545455,0.00284507845340753,18.3333333333333,3
